Decimal_YR,East(m),North(m),Vert(m),East_sig(m),North_sig(m),Vert_sig(m),East_North_cor,East_Vert_cor,North_Vert_cor,Time in Seconds past J2000,YEAR,MM,DD,HR,MN,SS
1996.99110198,0.360958,-0.049135,-0.064881,0.000585,0.000755,0.002291,-0.037915,0.196790,-0.103565,-94953600.00,1996,12,28,12,0,0
1996.99383984,0.361823,-0.050535,-0.061366,0.000560,0.000718,0.002180,-0.033559,0.206024,-0.126630,-94867200.00,1996,12,29,12,0,0
1996.99657769,0.356549,-0.048260,-0.064333,0.000591,0.000769,0.002350,0.027644,-0.201059,-0.139540,-94780800.00,1996,12,30,12,0,0
1996.99931554,0.357381,-0.046923,-0.065359,0.000595,0.000771,0.002350,0.019500,0.052126,-0.159582,-94694400.00,1996,12,31,12,0,0
1997.00205339,0.358324,-0.047768,-0.060465,0.000583,0.000759,0.002379,0.041326,-0.107887,-0.168807,-94608000.00,1997,1,1,12,0,0
1997.00479124,0.358237,-0.049892,-0.054528,0.000578,0.000738,0.002279,0.014881,-0.129920,-0.153882,-94521600.00,1997,1,2,12,0,0
1997.00752909,0.357231,-0.050104,-0.052307,0.000580,0.000753,0.002283,0.034395,-0.261411,-0.149064,-94435200.00,1997,1,3,12,0,0
1997.01026694,0.357697,-0.048567,-0.054313,0.000568,0.000741,0.002202,-0.000253,-0.097897,-0.127204,-94348800.00,1997,1,4,12,0,0
1997.01300479,0.358970,-0.047465,-0.018981,0.000565,0.000731,0.002227,0.039759,-0.117563,-0.122090,-94262400.00,1997,1,5,12,0,0
1997.01574264,0.355158,-0.047186,-0.029536,0.000574,0.000739,0.002234,-0.007335,0.081023,-0.128612,-94176000.00,1997,1,6,12,0,0
1997.01848049,0.353004,-0.050169,-0.036402,0.000576,0.000750,0.002260,0.041353,-0.026717,-0.133968,-94089600.00,1997,1,7,12,0,0
1997.02121834,0.354280,-0.050242,-0.053239,0.000588,0.000761,0.002362,0.014377,-0.091405,-0.146625,-94003200.00,1997,1,8,12,0,0
1997.02395619,0.358517,-0.046861,-0.066148,0.000610,0.000769,0.002426,0.011033,-0.102738,-0.171992,-93916800.00,1997,1,9,12,0,0
1997.02669405,0.357391,-0.050424,-0.061624,0.000588,0.000766,0.002349,0.056811,-0.177143,-0.180335,-93830400.00,1997,1,10,12,0,0
1997.02943190,0.357311,-0.048949,-0.062458,0.000598,0.000746,0.002348,0.019216,-0.040167,-0.142415,-93744000.00,1997,1,11,12,0,0
1997.03216975,0.355813,-0.051836,-0.064859,0.000603,0.000764,0.002380,-0.007232,0.050844,-0.160621,-93657600.00,1997,1,12,12,0,0
1997.03490760,0.354706,-0.050638,-0.071362,0.000590,0.000730,0.002297,0.003091,-0.057423,-0.112374,-93571200.00,1997,1,13,12,0,0
1997.03764545,0.353658,-0.052599,-0.072143,0.000638,0.000830,0.002534,0.088519,-0.156398,-0.185025,-93484800.00,1997,1,14,12,0,0
1997.04038330,0.357899,-0.048197,-0.068405,0.000597,0.000781,0.002378,-0.004469,-0.189404,-0.120454,-93398400.00,1997,1,15,12,0,0
1997.04312115,0.358795,-0.049273,-0.070826,0.000626,0.000797,0.002562,-0.001340,0.176172,-0.129618,-93312000.00,1997,1,16,12,0,0
1997.04585900,0.354196,-0.052082,-0.073634,0.000663,0.000834,0.002664,0.010433,0.418033,-0.169266,-93225600.00,1997,1,17,12,0,0
1997.04859685,0.356081,-0.051865,-0.074455,0.000629,0.000792,0.002547,-0.049566,0.403768,-0.185384,-93139200.00,1997,1,18,12,0,0
1997.05133470,0.357163,-0.052698,-0.074711,0.000618,0.000769,0.002496,-0.024505,0.367486,-0.130968,-93052800.00,1997,1,19,12,0,0
1997.05407255,0.357003,-0.051429,-0.069561,0.000606,0.000754,0.002426,-0.068520,0.494138,-0.103560,-92966400.00,1997,1,20,12,0,0
1997.05681040,0.355799,-0.050901,-0.078583,0.000614,0.000776,0.002482,-0.040864,0.549597,-0.094787,-92880000.00,1997,1,21,12,0,0
1997.05954825,0.357043,-0.053964,-0.071190,0.000663,0.000870,0.002709,-0.011575,0.084678,-0.085012,-92793600.00,1997,1,22,12,0,0
1997.06228611,0.352258,-0.052211,-0.076041,0.000646,0.000841,0.002682,0.005401,-0.020593,-0.039828,-92707200.00,1997,1,23,12,0,0
1997.06502396,0.353770,-0.053791,-0.085753,0.000653,0.000842,0.002717,0.009781,-0.042291,-0.038664,-92620800.00,1997,1,24,12,0,0
1997.07049966,0.354709,-0.050650,-0.077669,0.000636,0.000843,0.002627,-0.013719,0.148358,-0.064526,-92448000.00,1997,1,26,12,0,0
1997.07323751,0.357078,-0.050774,-0.075658,0.000670,0.000893,0.002742,-0.007541,-0.111510,-0.060350,-92361600.00,1997,1,27,12,0,0
1997.07597536,0.354827,-0.052472,-0.076794,0.000635,0.000822,0.002564,-0.020882,0.111087,-0.058899,-92275200.00,1997,1,28,12,0,0
1997.07871321,0.353926,-0.052055,-0.079640,0.000640,0.000830,0.002599,0.007166,-0.043337,-0.057471,-92188800.00,1997,1,29,12,0,0
1997.08145106,0.356060,-0.052451,-0.082293,0.000619,0.000819,0.002533,-0.007493,0.076457,-0.039669,-92102400.00,1997,1,30,12,0,0
1997.08418891,0.356860,-0.053272,-0.068671,0.000620,0.000814,0.002520,-0.008489,0.126376,-0.055147,-92016000.00,1997,1,31,12,0,0
1997.08692676,0.355931,-0.051095,-0.068520,0.000621,0.000808,0.002521,-0.023657,0.197969,-0.059706,-91929600.00,1997,2,1,12,0,0
1997.08966461,0.354242,-0.051499,-0.070574,0.000609,0.000802,0.002472,-0.000484,0.145485,-0.067094,-91843200.00,1997,2,2,12,0,0
1997.09240246,0.354601,-0.052832,-0.075051,0.000609,0.000805,0.002482,-0.011060,0.159870,-0.044021,-91756800.00,1997,2,3,12,0,0
1997.09514031,0.355103,-0.051805,-0.073953,0.000619,0.000813,0.002518,0.005894,0.011026,-0.035202,-91670400.00,1997,2,4,12,0,0
1997.09787817,0.355159,-0.052733,-0.074433,0.000616,0.000812,0.002551,-0.015960,0.147379,-0.009084,-91584000.00,1997,2,5,12,0,0
1997.10061602,0.353824,-0.051784,-0.079654,0.000604,0.000803,0.002472,0.002688,0.067255,-0.060842,-91497600.00,1997,2,6,12,0,0
1997.10335387,0.350263,-0.049789,-0.082444,0.000610,0.000803,0.002492,-0.002042,0.151465,-0.044622,-91411200.00,1997,2,7,12,0,0
1997.10609172,0.350445,-0.049792,-0.081546,0.000609,0.000804,0.002486,-0.015803,0.164719,-0.039852,-91324800.00,1997,2,8,12,0,0
1997.10882957,0.348209,-0.051462,-0.074759,0.000605,0.000804,0.002485,-0.006792,0.171234,-0.036156,-91238400.00,1997,2,9,12,0,0
1997.11156742,0.346657,-0.056514,-0.083319,0.000626,0.000818,0.002526,-0.008438,0.030404,-0.058245,-91152000.00,1997,2,10,12,0,0
1997.11430527,0.346933,-0.057286,-0.082259,0.000612,0.000820,0.002532,0.017132,0.067392,-0.024182,-91065600.00,1997,2,11,12,0,0
1997.11704312,0.345907,-0.055912,-0.081353,0.000606,0.000805,0.002484,-0.008208,0.074986,-0.033213,-90979200.00,1997,2,12,12,0,0
1997.11978097,0.344712,-0.057285,-0.088952,0.000614,0.000807,0.002511,-0.004309,0.078640,-0.042628,-90892800.00,1997,2,13,12,0,0
1997.12251882,0.346509,-0.057607,-0.086428,0.000621,0.000832,0.002585,-0.027119,0.105290,-0.026565,-90806400.00,1997,2,14,12,0,0
1997.12525667,0.344510,-0.057303,-0.081132,0.000646,0.000884,0.002699,0.011401,-0.013777,-0.044561,-90720000.00,1997,2,15,12,0,0
1997.12799452,0.344566,-0.057898,-0.086726,0.000605,0.000803,0.002464,0.005402,0.013432,-0.029555,-90633600.00,1997,2,16,12,0,0
1997.13073238,0.345509,-0.058554,-0.088967,0.000611,0.000805,0.002496,0.003359,0.027184,-0.050295,-90547200.00,1997,2,17,12,0,0
1997.13347023,0.346903,-0.056399,-0.074421,0.000629,0.000838,0.002566,0.008066,0.017983,-0.054918,-90460800.00,1997,2,18,12,0,0
1997.13620808,0.353186,-0.052067,-0.073804,0.000632,0.000843,0.002587,-0.002890,0.108350,-0.031502,-90374400.00,1997,2,19,12,0,0
1997.13894593,0.354149,-0.051414,-0.079132,0.000614,0.000806,0.002503,0.007875,0.079211,-0.047599,-90288000.00,1997,2,20,12,0,0
1997.14168378,0.354520,-0.047319,-0.068711,0.000617,0.000807,0.002511,0.001470,0.066977,-0.052574,-90201600.00,1997,2,21,12,0,0
1997.14442163,0.357066,-0.051094,-0.076054,0.000616,0.000807,0.002520,-0.000294,0.108404,-0.067986,-90115200.00,1997,2,22,12,0,0
1997.14715948,0.355585,-0.053439,-0.086486,0.000638,0.000839,0.002605,0.014084,0.100502,-0.069200,-90028800.00,1997,2,23,12,0,0
1997.14989733,0.355855,-0.052195,-0.090800,0.000618,0.000829,0.002553,-0.004923,0.069460,-0.035202,-89942400.00,1997,2,24,12,0,0
1997.15263518,0.355840,-0.052227,-0.078612,0.000612,0.000796,0.002471,-0.034313,0.198603,-0.079399,-89856000.00,1997,2,25,12,0,0
1997.15537303,0.352945,-0.056524,-0.071533,0.000596,0.000759,0.002375,-0.034127,0.404436,-0.050105,-89769600.00,1997,2,26,12,0,0
1997.15811088,0.344755,-0.062058,-0.068465,0.000666,0.000894,0.002812,-0.003478,0.273820,-0.026571,-89683200.00,1997,2,27,12,0,0
1997.16084873,0.347611,-0.061817,-0.089054,0.000665,0.000859,0.002701,0.004992,0.299843,-0.057143,-89596800.00,1997,2,28,12,0,0
1997.16358658,0.357582,-0.071340,-0.081289,0.000668,0.000855,0.002704,-0.011755,0.310824,-0.075865,-89510400.00,1997,3,1,12,0,0
1997.16632444,0.353730,-0.054771,-0.075147,0.000658,0.000862,0.002679,0.001942,0.308836,-0.035441,-89424000.00,1997,3,2,12,0,0
1997.16906229,0.355007,-0.050475,-0.080746,0.000633,0.000828,0.002610,-0.008290,0.216070,-0.051489,-89337600.00,1997,3,3,12,0,0
1997.17180014,0.354555,-0.049987,-0.079997,0.000652,0.000850,0.002701,-0.019487,0.428954,-0.076454,-89251200.00,1997,3,4,12,0,0
1997.17453799,0.354319,-0.048078,-0.081240,0.000652,0.000853,0.002665,-0.011169,0.194471,-0.047466,-89164800.00,1997,3,5,12,0,0
1997.17727584,0.352999,-0.049945,-0.074481,0.000657,0.000865,0.002742,-0.001786,0.217213,-0.059718,-89078400.00,1997,3,6,12,0,0
1997.18001369,0.352420,-0.051050,-0.077561,0.000644,0.000863,0.002709,-0.033164,0.333448,-0.044266,-88992000.00,1997,3,7,12,0,0
1997.18275154,0.354151,-0.049652,-0.078289,0.000672,0.000882,0.002750,-0.039307,0.363149,-0.053504,-88905600.00,1997,3,8,12,0,0
1997.18548939,0.355178,-0.049923,-0.079685,0.000663,0.000875,0.002705,-0.004908,0.345905,-0.088039,-88819200.00,1997,3,9,12,0,0
1997.18822724,0.356675,-0.049270,-0.075649,0.000650,0.000836,0.002655,0.010573,0.276449,-0.089133,-88732800.00,1997,3,10,12,0,0
1997.19096509,0.356791,-0.047572,-0.076533,0.000638,0.000840,0.002642,-0.013130,0.203479,-0.050060,-88646400.00,1997,3,11,12,0,0
1997.19370294,0.352923,-0.049536,-0.076545,0.000625,0.000814,0.002550,-0.022430,0.205934,-0.052253,-88560000.00,1997,3,12,12,0,0
1997.19644079,0.353983,-0.050090,-0.083587,0.000637,0.000826,0.002618,-0.002764,0.230648,-0.058414,-88473600.00,1997,3,13,12,0,0
1997.19917864,0.353153,-0.049835,-0.080745,0.000631,0.000832,0.002604,-0.000397,0.229158,-0.035199,-88387200.00,1997,3,14,12,0,0
1997.20191650,0.353111,-0.052312,-0.077939,0.000634,0.000825,0.002601,0.000435,0.256246,-0.047647,-88300800.00,1997,3,15,12,0,0
1997.20465435,0.353399,-0.050479,-0.087758,0.000631,0.000836,0.002607,0.025617,0.055202,-0.083610,-88214400.00,1997,3,16,12,0,0
1997.20739220,0.353363,-0.048558,-0.080167,0.000628,0.000823,0.002578,-0.022046,0.145110,-0.042961,-88128000.00,1997,3,17,12,0,0
1997.21013005,0.352277,-0.051229,-0.079972,0.000644,0.000872,0.002724,-0.009032,0.140856,-0.013162,-88041600.00,1997,3,18,12,0,0
1997.21286790,0.353102,-0.052255,-0.082873,0.000630,0.000823,0.002612,0.032444,0.009224,-0.054165,-87955200.00,1997,3,19,12,0,0
1997.21560575,0.353462,-0.050868,-0.074677,0.000588,0.000745,0.002338,-0.010905,0.151966,-0.070147,-87868800.00,1997,3,20,12,0,0
1997.21834360,0.353378,-0.049193,-0.074103,0.000558,0.000738,0.002203,-0.008239,-0.011891,-0.109007,-87782400.00,1997,3,21,12,0,0
1997.22108145,0.353308,-0.045261,-0.071126,0.000546,0.000712,0.002157,0.012931,-0.050613,-0.089404,-87696000.00,1997,3,22,12,0,0
1997.22381930,0.353281,-0.047608,-0.079589,0.000554,0.000714,0.002183,0.015165,-0.021401,-0.091331,-87609600.00,1997,3,23,12,0,0
1997.22655715,0.352360,-0.052203,-0.080107,0.000561,0.000722,0.002197,-0.001533,-0.021657,-0.064255,-87523200.00,1997,3,24,12,0,0
1997.22929500,0.354619,-0.052349,-0.075719,0.000552,0.000731,0.002197,-0.014437,-0.076016,-0.058471,-87436800.00,1997,3,25,12,0,0
1997.23203285,0.352785,-0.052405,-0.070664,0.000572,0.000726,0.002205,0.000450,-0.080343,-0.104307,-87350400.00,1997,3,26,12,0,0
1997.23477070,0.351555,-0.052207,-0.072994,0.000573,0.000730,0.002207,0.014063,0.013705,-0.102956,-87264000.00,1997,3,27,12,0,0
1997.23750856,0.353502,-0.051409,-0.075088,0.000561,0.000719,0.002201,0.005352,-0.010364,-0.079124,-87177600.00,1997,3,28,12,0,0
1997.24024641,0.352896,-0.048231,-0.065917,0.000559,0.000729,0.002212,0.045081,0.050273,-0.060359,-87091200.00,1997,3,29,12,0,0
1997.24298426,0.351930,-0.050027,-0.074053,0.000545,0.000720,0.002137,0.033756,-0.108602,-0.042000,-87004800.00,1997,3,30,12,0,0
1997.24572211,0.352517,-0.051590,-0.074957,0.000573,0.000743,0.002229,-0.027634,0.139135,-0.096548,-86918400.00,1997,3,31,12,0,0
1997.24845996,0.353656,-0.050143,-0.082325,0.000551,0.000719,0.002169,0.028464,0.041694,-0.080086,-86832000.00,1997,4,1,12,0,0
1997.25119781,0.352578,-0.051157,-0.085333,0.000573,0.000744,0.002230,-0.002214,0.078907,-0.095592,-86745600.00,1997,4,2,12,0,0
1997.25393566,0.353040,-0.051450,-0.074983,0.000547,0.000721,0.002150,0.020190,-0.227644,-0.075765,-86659200.00,1997,4,3,12,0,0
1997.25667351,0.354077,-0.051085,-0.075706,0.000549,0.000714,0.002168,0.025854,-0.119083,-0.087613,-86572800.00,1997,4,4,12,0,0
1997.25941136,0.353551,-0.052003,-0.079699,0.000554,0.000718,0.002161,0.039107,0.092772,-0.106610,-86486400.00,1997,4,5,12,0,0
1997.26214921,0.354606,-0.049465,-0.074792,0.000550,0.000714,0.002186,0.008901,-0.015163,-0.072380,-86400000.00,1997,4,6,12,0,0
1997.26488706,0.353255,-0.050091,-0.070747,0.000573,0.000741,0.002248,0.013528,0.026087,-0.092264,-86313600.00,1997,4,7,12,0,0
